openDate,10代,10歳未満,20代,30代,40代,50代,60代,70代,80代,90歳以上,確認中,非公表
2020-04-13,0,0,5,4,10,9,4,12,2,0,0,0
2020-04-14,0,0,4,5,7,5,5,11,3,0,0,0
2020-04-15,0,0,3,3,9,5,8,14,3,0,0,0
2020-04-16,0,0,2,3,11,6,11,13,3,0,0,0
2020-04-17,0,0,3,3,12,8,9,11,3,0,0,0
2020-04-18,0,0,3,3,14,8,11,9,3,0,0,0
2020-04-19,0,0,3,2,14,11,10,5,2,0,0,0
2020-04-20,0,0,3,2,12,10,10,8,3,0,0,0
2020-04-21,0,0,3,2,11,11,10,9,2,0,0,0
2020-04-22,0,0,3,2,9,10,8,9,2,0,0,0
2020-04-23,1,0,2,2,7,9,6,9,2,0,0,0
2020-04-24,1,0,2,2,4,6,6,9,2,0,0,0
2020-04-25,1,0,1,2,3,5,3,7,2,0,0,0
2020-04-26,2,0,1,3,1,2,4,7,2,0,0,0
2020-04-27,2,0,1,2,1,2,4,4,0,0,0,0
2020-04-28,2,0,2,1,1,1,4,4,0,0,0,0
2020-04-29,2,0,2,1,1,0,3,1,0,0,0,0
2020-04-30,1,0,2,1,1,1,2,1,0,0,0,0
2020-05-01,1,0,1,1,1,1,2,1,0,0,0,0
2020-05-02,1,0,1,1,0,1,2,1,0,0,0,0
2020-05-03,0,0,1,0,0,1,1,1,0,0,0,0
2020-05-04,0,0,1,0,0,1,1,1,0,0,0,0
2020-05-05,0,0,0,0,0,1,0,0,0,0,0,0
2020-05-06,0,0,0,0,0,1,0,0,0,0,0,0
2020-05-07,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-20,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-21,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-22,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-23,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-24,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-25,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-26,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-30,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-02,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-04,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-05,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-06,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-08,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-09,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-11,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-12,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-13,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-15,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-16,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-18,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-19,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-20,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-22,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-23,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-25,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-26,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-27,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-29,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-30,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-02,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-03,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-04,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-06,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-07,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-09,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-10,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-11,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-12,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-13,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-14,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-15,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-16,0,0,0,0,0,0,0,0,1,0,0,0
2020-07-17,0,0,0,0,0,0,0,0,1,0,0,0
2020-07-18,0,0,0,0,0,0,0,0,1,0,0,0
2020-07-19,0,1,0,0,1,0,0,0,1,0,0,0
2020-07-20,1,1,0,0,2,0,0,0,1,0,0,0
2020-07-21,1,1,2,0,2,0,0,0,1,0,0,0
2020-07-22,1,1,2,1,3,0,0,0,1,0,0,0
2020-07-23,1,2,2,2,3,1,1,1,0,0,0,0
2020-07-24,1,3,2,5,6,2,3,1,0,0,0,0
2020-07-25,1,3,8,9,6,3,4,1,0,0,0,1
2020-07-26,1,2,10,10,7,4,4,1,0,0,0,1
2020-07-27,0,4,14,16,8,4,6,1,0,1,0,1
2020-07-28,0,4,22,18,10,5,9,1,0,1,0,1
2020-07-29,0,4,38,34,14,8,11,1,0,1,0,1
2020-07-30,2,3,57,45,23,10,13,0,0,2,0,1
2020-07-31,3,2,84,55,33,12,15,0,1,2,0,1
2020-08-01,8,2,96,69,38,15,17,2,2,3,0,0
2020-08-02,10,4,113,84,43,20,20,3,2,3,0,0
2020-08-03,14,3,118,82,46,27,19,3,2,3,0,0
2020-08-04,17,8,130,93,51,33,22,6,2,4,0,0
2020-08-05,23,8,128,90,62,37,28,9,4,6,0,0
2020-08-06,25,12,123,91,64,48,32,12,5,5,0,0
2020-08-07,28,18,123,91,64,51,38,16,8,9,0,0
2020-08-08,25,32,125,81,68,56,45,17,10,8,0,0
2020-08-09,33,38,158,93,82,67,56,19,12,8,0,0
2020-08-10,35,41,156,95,80,67,61,22,15,10,0,0
2020-08-11,41,37,145,89,83,68,63,27,17,9,0,0
2020-08-12,36,38,142,82,77,69,63,29,24,8,0,0
2020-08-13,35,37,142,77,79,70,61,32,34,11,0,0
2020-08-14,39,33,128,81,93,76,65,31,38,7,0,0
2020-08-15,39,20,113,80,90,75,61,31,40,9,0,0
2020-08-16,34,13,68,57,80,66,50,36,46,10,0,0
2020-08-17,34,10,65,56,85,62,48,35,46,8,0,0
2020-08-18,27,9,56,54,80,58,43,31,49,11,0,0
2020-08-19,31,10,56,57,78,61,42,33,44,11,0,0
2020-08-20,33,8,45,53,70,51,46,33,36,9,0,0
2020-08-21,25,9,35,41,46,44,36,34,30,9,0,0
2020-08-22,24,10,35,36,45,41,33,34,26,8,0,0
2020-08-23,21,9,32,32,36,37,33,29,21,8,0,0
2020-08-24,16,10,31,30,32,38,31,28,19,7,0,0
2020-08-25,17,13,30,30,31,40,32,28,14,5,0,0
2020-08-26,14,12,26,29,27,33,28,23,11,5,0,0
2020-08-27,10,13,24,28,32,31,24,21,8,6,0,0
2020-08-28,11,11,24,33,35,28,29,25,7,6,0,0
2020-08-29,12,9,22,34,39,27,27,26,10,5,0,0
2020-08-30,14,9,22,34,43,24,28,28,11,4,0,1
2020-08-31,14,7,22,35,44,20,30,30,12,5,0,1
2020-09-01,11,4,21,30,40,14,26,26,12,4,0,1
2020-09-02,9,3,14,24,37,12,26,26,11,5,0,1
2020-09-03,10,1,16,22,28,11,25,28,11,3,0,1
2020-09-04,9,0,15,14,28,11,22,23,11,4,0,1
2020-09-05,7,1,14,11,21,11,28,20,9,4,0,1
2020-09-06,3,1,10,10,15,10,24,15,5,4,0,0
2020-09-07,4,1,10,9,13,10,22,17,3,3,0,0
2020-09-08,4,2,12,9,14,11,24,19,3,3,0,0
2020-09-09,5,2,12,7,13,9,22,20,4,1,0,0
2020-09-10,4,3,11,6,16,8,24,15,4,1,0,0
2020-09-11,4,3,10,7,10,7,20,13,4,0,0,0
2020-09-12,4,2,8,8,10,4,14,14,4,1,0,0
2020-09-13,4,3,10,9,10,5,15,17,5,1,0,0
2020-09-14,2,3,8,6,7,5,14,12,5,1,0,0
2020-09-15,2,2,7,8,7,4,12,10,5,1,0,0
2020-09-16,1,2,7,9,8,6,12,9,4,1,0,0
2020-09-17,0,1,5,10,4,5,8,9,4,2,0,0
2020-09-18,0,1,4,7,8,7,6,11,5,2,0,0
2020-09-19,0,1,4,8,8,11,6,11,3,1,0,0
2020-09-20,0,0,2,8,11,12,10,11,2,2,0,0
2020-09-21,1,0,1,9,12,15,9,12,2,2,0,0
2020-09-22,1,0,1,7,13,16,9,13,3,2,0,0
2020-09-23,1,0,4,6,13,15,12,13,3,3,0,0
2020-09-24,2,0,4,6,13,15,14,12,3,2,0,0
2020-09-25,3,1,4,6,10,12,16,10,1,2,0,0
2020-09-26,3,1,6,6,10,13,19,8,2,2,0,0
2020-09-27,4,2,8,7,9,16,17,5,4,1,0,0
2020-09-28,4,2,10,6,10,16,18,8,4,2,0,0
2020-09-29,6,2,9,7,12,17,21,10,6,3,0,0
2020-09-30,7,2,11,8,12,20,26,9,8,2,0,0
2020-10-01,9,2,15,10,14,25,28,11,9,4,0,0
2020-10-02,9,1,17,13,17,32,30,13,9,5,0,0
2020-10-03,10,1,22,13,19,29,35,16,8,5,0,0
2020-10-04,10,0,21,12,18,28,39,16,10,6,0,0
2020-10-05,10,1,21,15,18,30,41,14,10,5,0,0
2020-10-06,8,1,25,15,16,30,45,14,10,4,0,0
2020-10-07,8,1,21,15,21,30,41,16,10,6,0,0
2020-10-08,6,2,23,13,23,28,40,16,11,4,0,0
2020-10-09,6,5,24,12,21,29,37,16,13,3,0,1
2020-10-10,8,5,18,11,21,28,32,17,13,3,0,1
2020-10-11,7,5,19,11,21,25,28,17,10,2,0,1
2020-10-12,6,5,18,11,21,21,27,17,10,4,0,1
2020-10-13,7,6,15,13,22,20,23,14,7,4,0,1
2020-10-14,6,6,17,15,18,20,21,12,5,3,0,1
2020-10-15,7,5,16,23,24,20,19,13,4,4,0,1
2020-10-16,6,4,14,22,29,14,21,12,2,4,0,0
2020-10-17,6,6,17,23,30,14,19,11,2,4,0,0
2020-10-18,6,6,17,25,34,16,17,11,1,4,0,0
2020-10-19,6,5,18,23,37,20,18,10,4,4,0,0
2020-10-20,6,4,18,24,36,21,17,11,5,4,0,0
2020-10-21,7,7,23,24,38,19,21,12,5,3,0,1
2020-10-22,6,7,22,18,35,22,23,11,4,2,0,1
2020-10-23,8,5,27,21,37,27,25,12,4,2,0,1
2020-10-24,6,4,25,25,39,33,26,13,5,3,0,1
2020-10-25,7,4,26,29,38,38,30,13,5,3,0,1
2020-10-26,12,5,25,30,39,37,29,13,2,1,0,1
2020-10-27,13,5,25,27,44,38,28,14,1,1,0,1
2020-10-28,14,3,19,27,44,39,23,15,1,1,0,0
2020-10-29,13,3,18,30,44,38,19,15,1,2,0,0
2020-10-30,11,3,14,34,43,36,17,12,2,2,0,0
2020-10-31,11,2,19,35,44,31,17,9,1,1,0,0
2020-11-01,12,5,18,31,49,25,13,10,1,1,0,0
2020-11-02,9,4,20,31,44,22,14,9,1,1,0,0
2020-11-03,9,4,21,37,40,21,14,8,1,1,0,0
2020-11-04,9,7,22,35,40,19,12,5,1,1,0,0
2020-11-05,9,7,29,33,34,18,14,4,2,0,0,0
2020-11-06,11,7,32,28,31,16,12,4,2,0,0,0
2020-11-07,12,8,30,26,32,20,11,3,3,0,0,0
2020-11-08,11,6,34,28,29,21,10,5,3,0,0,0
2020-11-09,11,7,35,31,29,22,9,5,4,0,0,0
2020-11-10,11,8,37,26,33,22,10,4,4,2,0,0
2020-11-11,13,5,37,33,38,26,13,5,4,2,0,0
2020-11-12,13,5,33,34,41,27,11,6,3,2,0,0
2020-11-13,15,5,38,41,44,33,13,8,3,2,0,0
2020-11-14,13,4,38,40,38,31,15,10,3,2,0,0
2020-11-15,14,3,37,46,38,36,20,10,5,2,0,1
2020-11-16,14,2,36,45,40,41,21,11,5,4,0,1
2020-11-17,16,1,35,45,41,42,22,12,5,2,0,1
2020-11-18,15,0,34,40,42,47,28,13,6,2,0,1
2020-11-19,19,0,38,47,46,50,32,14,8,2,0,2
2020-11-20,19,0,30,40,47,50,36,17,8,2,0,2
2020-11-21,22,2,27,40,54,51,39,18,10,4,0,2
2020-11-22,23,2,25,34,53,52,36,18,10,4,0,1
2020-11-23,21,2,25,30,54,47,37,19,9,3,0,1
2020-11-24,17,2,24,29,51,48,38,18,9,3,0,1
2020-11-25,15,2,25,28,47,44,33,17,9,4,0,1
2020-11-26,14,3,29,27,54,44,37,19,11,6,0,0
2020-11-27,11,4,33,30,49,38,38,19,12,6,0,0
2020-11-28,10,3,44,40,49,46,39,20,13,7,0,0
2020-11-29,8,4,48,40,48,46,42,21,18,8,0,0
2020-11-30,13,4,54,44,46,46,46,19,18,8,0,0
2020-12-01,14,4,60,43,46,43,46,21,19,9,0,0
2020-12-02,19,5,66,47,45,44,47,24,20,8,0,0
2020-12-03,17,5,63,43,40,41,43,25,17,8,0,0
2020-12-04,25,4,66,39,47,42,39,21,18,8,0,0
2020-12-05,24,5,62,25,43,33,44,18,16,5,0,0
2020-12-06,24,4,62,24,46,30,42,18,10,4,0,0
2020-12-07,19,4,57,21,46,28,35,20,10,3,0,0
2020-12-08,18,4,52,23,44,31,34,25,10,2,0,0
2020-12-09,18,5,48,20,40,30,33,25,10,2,0,0
2020-12-10,20,5,43,20,35,32,39,20,11,0,0,0
2020-12-11,13,7,38,22,27,33,37,24,10,1,0,0
2020-12-12,19,6,36,30,31,33,31,27,8,1,0,1
2020-12-13,18,7,32,32,27,31,29,23,8,1,0,1
2020-12-14,19,7,35,35,30,31,29,21,8,2,0,1
2020-12-15,21,8,34,37,31,30,26,16,9,2,0,1
2020-12-16,19,10,37,39,37,27,24,13,7,2,0,1
2020-12-17,16,9,36,35,34,23,16,14,5,2,0,1
2020-12-18,15,8,44,34,40,21,15,10,4,1,0,1
2020-12-19,8,7,42,31,34,19,8,7,4,1,0,0
2020-12-20,9,6,42,27,34,18,7,7,3,1,0,0
2020-12-21,8,6,35,23,29,18,6,7,3,0,0,0
2020-12-22,6,5,33,19,25,15,6,5,1,0,0,0
2020-12-23,2,1,25,13,18,12,4,4,1,0,0,0
2020-12-24,2,1,20,10,16,9,1,2,1,0,0,0
2020-12-25,1,0,8,7,7,6,0,1,0,0,0,0
2020-12-26,1,0,3,2,3,3,0,0,0,0,0,0
2020-12-27,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-29,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-02,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-04,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-05,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-06,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-07,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-08,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-09,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-10,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-11,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-12,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-13,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-14,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-15,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-16,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-17,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-18,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-19,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-20,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-21,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-22,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-23,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-25,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-26,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-28,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-29,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-30,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-01,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-02,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-04,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-05,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-06,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-08,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-09,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-10,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-11,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-12,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-13,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-15,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-16,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-17,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-18,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-19,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-20,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-21,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-22,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-23,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-24,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-25,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-26,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-27,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-02,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-04,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-05,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-06,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-07,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-09,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-10,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-11,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-12,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-13,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-14,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-15,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-16,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-17,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-18,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-20,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-21,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-23,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-24,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-25,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-26,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-27,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-28,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-29,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-30,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-31,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-01,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-02,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-03,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-04,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-05,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-06,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-07,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-08,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-09,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-10,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-11,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-12,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-13,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-14,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-15,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-16,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-17,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-18,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-19,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-20,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-21,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-22,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-23,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-24,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-25,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-26,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-27,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-28,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-29,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-30,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-01,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-02,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-03,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-04,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-05,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-06,0,0,0,0,0,0,0,0,0,0,0,0
